case_id,window_id,window_start_s,domain,explained_label,feature,window_score,score_drop_when_occluded
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,peak_to_peak,0.9956923032705185,0.006666666666666599
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,skewness,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,kurtosis,0.9956923032705185,0.006744186046511502
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,crest_factor,0.9956923032705185,0.00022122917356282024
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,impulse_factor,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,shape_factor,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,clearance_factor,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,zero_cross_rate,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,spectral_centroid_hz,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,spectral_rms_hz,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,spectral_entropy,0.9956923032705185,0.00934013290512381
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,spectral_flatness,0.9956923032705185,0.02677777777777779
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,dominant_frequency_hz,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,rolloff95_hz,0.9956923032705185,0.022916666666666585
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,band_ratio_0_500,0.9956923032705185,0.0033333333333332993
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,band_ratio_500_1500,0.9956923032705185,0.0
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,band_ratio_1500_3000,0.9956923032705185,0.026666666666666616
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,band_ratio_3000_5500,0.9956923032705185,0.02386666666666648
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,envelope_rms,0.9956923032705185,0.006666666666666599
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,envelope_kurtosis,0.9956923032705185,0.0033333333333332993
SRC_IR_REP,WIN-de8659e3136d7a79549a,5.0,source,IR,envelope_spectral_entropy,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,mean,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,std,0.9956923032705185,0.0033333333333332993
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,rms,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,mean_abs,0.9956923032705185,0.003153153153153121
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,peak_abs,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,peak_to_peak,0.9956923032705185,0.006666666666666599
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,skewness,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,kurtosis,0.9956923032705185,0.006744186046511502
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,crest_factor,0.9956923032705185,0.00022122917356282024
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,impulse_factor,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,shape_factor,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,clearance_factor,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,zero_cross_rate,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,spectral_centroid_hz,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,spectral_rms_hz,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,spectral_entropy,0.9956923032705185,0.00934013290512381
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,spectral_flatness,0.9956923032705185,0.02344444444444449
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,dominant_frequency_hz,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,rolloff95_hz,0.9956923032705185,0.022916666666666585
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,band_ratio_0_500,0.9956923032705185,0.0033333333333332993
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,band_ratio_500_1500,0.9956923032705185,0.0
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,band_ratio_1500_3000,0.9956923032705185,0.025873015873015603
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,band_ratio_3000_5500,0.9956923032705185,0.02386666666666648
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,envelope_rms,0.9956923032705185,0.006666666666666599
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,envelope_kurtosis,0.9956923032705185,0.0033333333333332993
SRC_IR_REP,WIN-8a9c1c6fa65078d2c247,5.5,source,IR,envelope_spectral_entropy,0.9956923032705185,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,mean,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,std,0.9955811921594073,0.0033333333333332993
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,rms,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,mean_abs,0.9955811921594073,0.003153153153153121
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,peak_abs,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,peak_to_peak,0.9955811921594073,0.006666666666666599
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,skewness,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,kurtosis,0.9955811921594073,0.006744186046511613
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,crest_factor,0.9955811921594073,0.00022122917356282024
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,impulse_factor,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,shape_factor,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,clearance_factor,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,zero_cross_rate,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,spectral_centroid_hz,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,spectral_rms_hz,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,spectral_entropy,0.9955811921594073,0.00934013290512381
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,spectral_flatness,0.9955811921594073,0.026666666666666616
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,dominant_frequency_hz,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,rolloff95_hz,0.9955811921594073,0.022916666666666585
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,band_ratio_0_500,0.9955811921594073,0.0033333333333332993
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,band_ratio_500_1500,0.9955811921594073,0.0
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,band_ratio_1500_3000,0.9955811921594073,0.025873015873015603
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,band_ratio_3000_5500,0.9955811921594073,0.02053333333333318
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,envelope_rms,0.9955811921594073,0.006666666666666599
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,envelope_kurtosis,0.9955811921594073,0.0033333333333332993
SRC_IR_REP,WIN-9e326f99a153645d35c6,6.0,source,IR,envelope_spectral_entropy,0.9955811921594073,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,mean,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,std,0.995673784752,0.0033333333333331883
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,rms,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,mean_abs,0.995673784752,0.00315315315315301
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,peak_abs,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,peak_to_peak,0.995673784752,0.00666666666666671
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,skewness,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,kurtosis,0.995673784752,0.006744186046511613
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,crest_factor,0.995673784752,0.00022122917356293126
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,impulse_factor,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,shape_factor,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,clearance_factor,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,zero_cross_rate,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,spectral_centroid_hz,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,spectral_rms_hz,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,spectral_entropy,0.995673784752,0.009432725497716454
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,spectral_flatness,0.995673784752,0.023333333333333206
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,dominant_frequency_hz,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,rolloff95_hz,0.995673784752,0.022916666666666696
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,band_ratio_0_500,0.995673784752,0.0033333333333331883
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,band_ratio_500_1500,0.995673784752,0.0
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,band_ratio_1500_3000,0.995673784752,0.025873015873015937
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,band_ratio_3000_5500,0.995673784752,0.020533333333333292
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,envelope_rms,0.995673784752,0.0066666666666664876
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,envelope_kurtosis,0.995673784752,0.0033333333333331883
SRC_IR_REP,WIN-c6091c5f9ebb00bcb9ad,6.5,source,IR,envelope_spectral_entropy,0.995673784752,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,mean,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,std,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,rms,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,mean_abs,0.9926852790048734,0.003153153153153121
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,peak_abs,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,peak_to_peak,0.9926852790048734,0.0066666666666664876
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,skewness,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,kurtosis,0.9926852790048734,0.003410852713178203
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,crest_factor,0.9926852790048734,0.0002212291735625982
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,impulse_factor,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,shape_factor,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,clearance_factor,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,zero_cross_rate,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,spectral_centroid_hz,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,spectral_rms_hz,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,spectral_entropy,0.9926852790048734,0.00977755308392314
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,spectral_flatness,0.9926852790048734,0.016666666666666607
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,dominant_frequency_hz,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,rolloff95_hz,0.9926852790048734,0.022916666666666474
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,band_ratio_0_500,0.9926852790048734,0.0033333333333332993
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,band_ratio_500_1500,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,band_ratio_1500_3000,0.9926852790048734,0.025873015873015603
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,band_ratio_3000_5500,0.9926852790048734,0.02053333333333318
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,envelope_rms,0.9926852790048734,0.006666666666666599
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,envelope_kurtosis,0.9926852790048734,0.0
SRC_IR_REP,WIN-230fdb831982ad274196,7.0,source,IR,envelope_spectral_entropy,0.9926852790048734,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,mean,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,std,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,rms,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,mean_abs,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,peak_abs,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,peak_to_peak,1.0,7.407407407411526e-05
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,skewness,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,kurtosis,1.0,0.03318840579710147
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,crest_factor,1.0,0.18169620554288746
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,impulse_factor,1.0,0.14433145009416193
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,shape_factor,1.0,0.0033333333333332993
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,clearance_factor,1.0,0.1199800399201596
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,zero_cross_rate,1.0,0.023333333333333317
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,spectral_centroid_hz,1.0,0.0033333333333332993
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,spectral_rms_hz,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,spectral_entropy,1.0,0.0033333333333332993
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,spectral_flatness,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,dominant_frequency_hz,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,rolloff95_hz,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,band_ratio_0_500,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,band_ratio_500_1500,1.0,0.01666666666666672
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,band_ratio_1500_3000,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,band_ratio_3000_5500,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,envelope_rms,1.0,0.0
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,envelope_kurtosis,1.0,0.10847211056860318
SRC_B_REP,WIN-25c24932c6ba90148763,0.0,source,B,envelope_spectral_entropy,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,mean,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,std,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,rms,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,mean_abs,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,peak_abs,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,peak_to_peak,1.0,7.407407407411526e-05
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,skewness,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,kurtosis,1.0,0.029855072463768173
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,crest_factor,1.0,0.16780647235831225
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,impulse_factor,1.0,0.12444444444444436
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,shape_factor,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,clearance_factor,1.0,0.10998003992015959
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,zero_cross_rate,1.0,0.013333333333333308
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,spectral_centroid_hz,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,spectral_rms_hz,1.0,0.0033333333333332993
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,spectral_entropy,1.0,0.0033333333333332993
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,spectral_flatness,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,dominant_frequency_hz,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,rolloff95_hz,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,band_ratio_0_500,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,band_ratio_500_1500,1.0,0.01666666666666672
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,band_ratio_1500_3000,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,band_ratio_3000_5500,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,envelope_rms,1.0,0.0
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,envelope_kurtosis,1.0,0.14718466945205044
SRC_B_REP,WIN-fbf0bf5d0844273a42a6,0.5,source,B,envelope_spectral_entropy,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,mean,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,std,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,rms,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,mean_abs,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,peak_abs,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,peak_to_peak,1.0,7.407407407411526e-05
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,skewness,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,kurtosis,1.0,0.029855072463768173
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,crest_factor,1.0,0.17431440886624883
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,impulse_factor,1.0,0.12777777777777777
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,shape_factor,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,clearance_factor,1.0,0.113313373253493
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,zero_cross_rate,1.0,0.00666666666666671
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,spectral_centroid_hz,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,spectral_rms_hz,1.0,0.0033333333333332993
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,spectral_entropy,1.0,0.0033333333333332993
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,spectral_flatness,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,dominant_frequency_hz,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,rolloff95_hz,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,band_ratio_0_500,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,band_ratio_500_1500,1.0,0.01666666666666672
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,band_ratio_1500_3000,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,band_ratio_3000_5500,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,envelope_rms,1.0,0.0
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,envelope_kurtosis,1.0,0.14718466945205044
SRC_B_REP,WIN-e28340f0d7d9453a9caa,1.0,source,B,envelope_spectral_entropy,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,mean,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,std,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,rms,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,mean_abs,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,peak_abs,1.0,0.0033333333333332993
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,peak_to_peak,1.0,7.407407407411526e-05
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,skewness,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,kurtosis,1.0,0.03652173913043477
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,crest_factor,1.0,0.19302953887622087
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,impulse_factor,1.0,0.14444444444444438
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,shape_factor,1.0,0.0033333333333332993
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,clearance_factor,1.0,0.1166467065868263
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,zero_cross_rate,1.0,0.030000000000000027
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,spectral_centroid_hz,1.0,0.0033333333333332993
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,spectral_rms_hz,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,spectral_entropy,1.0,0.0033333333333332993
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,spectral_flatness,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,dominant_frequency_hz,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,rolloff95_hz,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,band_ratio_0_500,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,band_ratio_500_1500,1.0,0.023333333333333317
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,band_ratio_1500_3000,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,band_ratio_3000_5500,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,envelope_rms,1.0,0.0
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,envelope_kurtosis,1.0,0.11513877723526988
SRC_B_REP,WIN-f77c4cc3d3a83b436b63,1.5,source,B,envelope_spectral_entropy,1.0,0.0
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,mean,1.0,0.0
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,std,1.0,0.0
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,rms,1.0,0.0
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,mean_abs,1.0,0.0
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,peak_abs,1.0,0.0033333333333332993
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,peak_to_peak,1.0,0.0034074074074074145
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,skewness,1.0,0.0
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,kurtosis,1.0,0.04985507246376808
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,crest_factor,1.0,0.19102953887622087
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,impulse_factor,1.0,0.14088575721026686
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,shape_factor,1.0,0.0033333333333332993
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,clearance_factor,1.0,0.1333133732534929
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,zero_cross_rate,1.0,0.033333333333333326
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,spectral_centroid_hz,1.0,0.0033333333333332993
SRC_B_REP,WIN-42ef98b4686408af7196,2.0,source,B,spectral_rms_hz,1.0,0.0
