case_id,replicate,drop,features
SRC_OR_REP,0,0.16214814814814826,mean;band_ratio_1500_3000;spectral_centroid_hz;peak_to_peak;std
SRC_OR_REP,1,0.26059052059052057,rms;band_ratio_500_1500;impulse_factor;std;skewness
SRC_OR_REP,2,0.1935401612408031,band_ratio_500_1500;clearance_factor;shape_factor;mean;envelope_kurtosis
SRC_OR_REP,3,0.19600000000000017,mean_abs;band_ratio_1500_3000;band_ratio_0_500;spectral_rms_hz;clearance_factor
SRC_OR_REP,4,0.1521269841269841,mean_abs;band_ratio_500_1500;band_ratio_1500_3000;kurtosis;rms
SRC_OR_REP,5,0.22264805119255382,envelope_spectral_entropy;skewness;mean;band_ratio_500_1500;crest_factor
SRC_OR_REP,6,0.20138100752750432,envelope_kurtosis;spectral_entropy;spectral_flatness;band_ratio_0_500;mean_abs
SRC_OR_REP,7,0.32614074074074073,kurtosis;shape_factor;spectral_centroid_hz;peak_to_peak;rolloff95_hz
SRC_OR_REP,8,0.2587189587608435,rms;std;band_ratio_1500_3000;kurtosis;crest_factor
SRC_OR_REP,9,0.35068872432912035,band_ratio_0_500;envelope_spectral_entropy;envelope_kurtosis;dominant_frequency_hz;kurtosis
SRC_OR_REP,10,0.43760637397805324,rms;envelope_spectral_entropy;band_ratio_1500_3000;peak_to_peak;envelope_kurtosis
SRC_OR_REP,11,0.27998138452588694,envelope_spectral_entropy;band_ratio_0_500;crest_factor;zero_cross_rate;mean
SRC_OR_REP,12,0.36266666666666647,envelope_spectral_entropy;spectral_entropy;clearance_factor;band_ratio_0_500;band_ratio_1500_3000
SRC_OR_REP,13,0.3126666666666664,band_ratio_0_500;mean_abs;band_ratio_3000_5500;zero_cross_rate;envelope_spectral_entropy
SRC_OR_REP,14,0.48535539099578684,spectral_flatness;envelope_spectral_entropy;envelope_kurtosis;rolloff95_hz;skewness
SRC_OR_REP,15,0.2920370370370371,band_ratio_3000_5500;shape_factor;band_ratio_0_500;std;clearance_factor
SRC_OR_REP,16,0.22798138452588723,spectral_entropy;kurtosis;envelope_spectral_entropy;spectral_rms_hz;crest_factor
SRC_OR_REP,17,0.1494370370370368,peak_to_peak;zero_cross_rate;std;skewness;spectral_rms_hz
SRC_OR_REP,18,0.10808547008547009,kurtosis;band_ratio_3000_5500;skewness;impulse_factor;mean_abs
SRC_OR_REP,19,0.3297274162719187,rolloff95_hz;crest_factor;envelope_rms;skewness;mean
SRC_OR_REP,20,0.25682585390177004,dominant_frequency_hz;peak_abs;clearance_factor;crest_factor;envelope_rms
SRC_OR_REP,21,0.1741798941798942,peak_to_peak;envelope_rms;band_ratio_1500_3000;peak_abs;zero_cross_rate
SRC_OR_REP,22,0.23489012562422362,rms;crest_factor;peak_to_peak;band_ratio_500_1500;band_ratio_0_500
SRC_OR_REP,23,0.2506784509562141,spectral_rms_hz;envelope_kurtosis;clearance_factor;band_ratio_1500_3000;rms
SRC_OR_REP,24,0.3562698964163932,envelope_kurtosis;std;rolloff95_hz;dominant_frequency_hz;mean
SRC_OR_REP,25,0.341981384525887,crest_factor;spectral_flatness;spectral_entropy;std;rolloff95_hz
SRC_OR_REP,26,0.40097435897435885,impulse_factor;skewness;std;band_ratio_500_1500;rolloff95_hz
SRC_OR_REP,27,0.3192380952380953,rms;skewness;mean;envelope_rms;band_ratio_0_500
SRC_OR_REP,28,0.10209461072609094,peak_to_peak;crest_factor;spectral_centroid_hz;spectral_rms_hz;band_ratio_1500_3000
SRC_OR_REP,29,0.41755555555555546,zero_cross_rate;band_ratio_0_500;envelope_spectral_entropy;kurtosis;envelope_rms
SRC_OR_REP,30,0.25251322751322747,dominant_frequency_hz;std;band_ratio_0_500;peak_abs;shape_factor
SRC_OR_REP,31,0.15622222222222215,spectral_entropy;kurtosis;envelope_rms;skewness;band_ratio_1500_3000
SRC_OR_REP,32,0.2117461374435896,envelope_kurtosis;band_ratio_500_1500;band_ratio_1500_3000;rms;mean_abs
SRC_OR_REP,33,0.10244444444444434,kurtosis;zero_cross_rate;band_ratio_500_1500;clearance_factor;spectral_entropy
SRC_OR_REP,34,0.20970680628272254,clearance_factor;std;zero_cross_rate;band_ratio_500_1500;crest_factor
SRC_OR_REP,35,0.1355541198577509,band_ratio_3000_5500;spectral_rms_hz;spectral_flatness;crest_factor;envelope_kurtosis
SRC_OR_REP,36,0.16464805119255366,kurtosis;band_ratio_500_1500;band_ratio_3000_5500;crest_factor;std
SRC_OR_REP,37,0.24792902850494458,clearance_factor;band_ratio_3000_5500;envelope_rms;dominant_frequency_hz;crest_factor
SRC_OR_REP,38,0.33075213675213666,envelope_spectral_entropy;impulse_factor;mean;band_ratio_500_1500;std
SRC_OR_REP,39,0.35377777777777775,band_ratio_500_1500;rolloff95_hz;envelope_rms;mean;spectral_centroid_hz
SRC_OR_REP,40,0.14509249563699844,std;spectral_centroid_hz;kurtosis;skewness;crest_factor
SRC_OR_REP,41,0.27037463641652104,crest_factor;band_ratio_1500_3000;spectral_flatness;rolloff95_hz;mean_abs
SRC_OR_REP,42,0.11199999999999988,skewness;spectral_rms_hz;std;zero_cross_rate;dominant_frequency_hz
SRC_OR_REP,43,0.3486666666666667,clearance_factor;spectral_flatness;band_ratio_3000_5500;rolloff95_hz;spectral_rms_hz
SRC_OR_REP,44,0.09681481481481469,spectral_entropy;band_ratio_1500_3000;mean_abs;spectral_flatness;peak_to_peak
SRC_OR_REP,45,0.524,mean_abs;rolloff95_hz;band_ratio_0_500;spectral_centroid_hz;envelope_spectral_entropy
SRC_OR_REP,46,0.1310924956369982,band_ratio_500_1500;shape_factor;crest_factor;impulse_factor;spectral_entropy
SRC_OR_REP,47,0.2732698964163932,band_ratio_0_500;envelope_kurtosis;mean;envelope_rms;band_ratio_3000_5500
SRC_OR_REP,48,0.19751514484781796,clearance_factor;shape_factor;peak_to_peak;kurtosis;spectral_flatness
SRC_OR_REP,49,0.0508702734147759,band_ratio_3000_5500;skewness;crest_factor;spectral_rms_hz;band_ratio_500_1500
SRC_OR_REP,50,0.2490158730158729,mean;envelope_rms;skewness;spectral_flatness;rms
SRC_OR_REP,51,0.23770796974985453,band_ratio_500_1500;std;band_ratio_0_500;band_ratio_1500_3000;crest_factor
SRC_OR_REP,52,0.10608547008547009,mean;impulse_factor;band_ratio_3000_5500;spectral_rms_hz;peak_abs
SRC_OR_REP,53,0.449111111111111,envelope_spectral_entropy;envelope_rms;band_ratio_0_500;spectral_flatness;band_ratio_3000_5500
SRC_OR_REP,54,0.12789551753748618,zero_cross_rate;band_ratio_1500_3000;spectral_entropy;envelope_kurtosis;crest_factor
SRC_OR_REP,55,0.44022222222222207,envelope_spectral_entropy;dominant_frequency_hz;rolloff95_hz;kurtosis;band_ratio_500_1500
SRC_OR_REP,56,0.10021481481481498,band_ratio_500_1500;spectral_flatness;peak_to_peak;spectral_entropy;shape_factor
SRC_OR_REP,57,0.09614074074074075,peak_to_peak;spectral_flatness;shape_factor;skewness;mean
SRC_OR_REP,58,0.3204444444444444,peak_abs;envelope_spectral_entropy;dominant_frequency_hz;band_ratio_3000_5500;band_ratio_0_500
SRC_OR_REP,59,0.3739999999999998,spectral_flatness;zero_cross_rate;std;rolloff95_hz;band_ratio_3000_5500
SRC_OR_REP,60,0.22000846560846565,peak_to_peak;rms;spectral_rms_hz;spectral_entropy;band_ratio_0_500
SRC_OR_REP,61,0.2853333333333332,std;kurtosis;band_ratio_1500_3000;band_ratio_3000_5500;envelope_rms
SRC_OR_REP,62,0.15821564226568086,skewness;peak_to_peak;clearance_factor;band_ratio_1500_3000;peak_abs
SRC_OR_REP,63,0.20798460568524757,clearance_factor;mean_abs;shape_factor;envelope_kurtosis;mean
SRC_OR_REP,64,0.21999999999999997,spectral_entropy;clearance_factor;spectral_rms_hz;band_ratio_3000_5500;envelope_rms
SRC_OR_REP,65,0.15671154325604575,zero_cross_rate;mean_abs;peak_abs;band_ratio_0_500;crest_factor
SRC_OR_REP,66,0.47466666666666657,kurtosis;spectral_entropy;spectral_flatness;rolloff95_hz;envelope_spectral_entropy
SRC_OR_REP,67,0.06114814814814806,dominant_frequency_hz;mean;kurtosis;band_ratio_1500_3000;shape_factor
SRC_OR_REP,68,0.16867545197194878,spectral_centroid_hz;band_ratio_0_500;shape_factor;spectral_rms_hz;envelope_kurtosis
SRC_OR_REP,69,0.2770401396160559,clearance_factor;crest_factor;envelope_rms;mean;band_ratio_0_500
SRC_OR_REP,70,0.219981384525887,spectral_centroid_hz;std;kurtosis;crest_factor;band_ratio_0_500
SRC_OR_REP,71,0.24010370370370349,peak_to_peak;mean_abs;envelope_spectral_entropy;zero_cross_rate;kurtosis
SRC_OR_REP,72,0.2589166666666666,clearance_factor;rms;dominant_frequency_hz;spectral_flatness;impulse_factor
SRC_OR_REP,73,0.21512250712250702,spectral_centroid_hz;impulse_factor;band_ratio_1500_3000;peak_to_peak;envelope_rms
SRC_OR_REP,74,0.3158812624257651,zero_cross_rate;rolloff95_hz;crest_factor;spectral_flatness;rms
SRC_OR_REP,75,0.19297435897435866,envelope_rms;spectral_centroid_hz;impulse_factor;mean;peak_abs
SRC_OR_REP,76,0.17225396825396821,peak_abs;band_ratio_1500_3000;zero_cross_rate;spectral_flatness;std
SRC_OR_REP,77,0.3146777834881692,shape_factor;peak_abs;envelope_kurtosis;rolloff95_hz;spectral_rms_hz
SRC_OR_REP,78,0.2990401396160559,envelope_spectral_entropy;band_ratio_500_1500;mean;clearance_factor;crest_factor
SRC_OR_REP,79,0.17503496503496496,skewness;impulse_factor;spectral_flatness;rms;zero_cross_rate
SRC_OR_REP,80,0.3405068816533784,impulse_factor;rolloff95_hz;spectral_centroid_hz;envelope_kurtosis;spectral_flatness
SRC_OR_REP,81,0.111844632389135,kurtosis;impulse_factor;crest_factor;band_ratio_500_1500;zero_cross_rate
SRC_OR_REP,82,0.29814607614607613,kurtosis;impulse_factor;std;peak_abs;rms
SRC_OR_REP,83,0.08319658119658113,spectral_rms_hz;skewness;kurtosis;band_ratio_500_1500;impulse_factor
SRC_OR_REP,84,0.08414285714285696,shape_factor;spectral_entropy;spectral_flatness;peak_abs;zero_cross_rate
SRC_OR_REP,85,0.19436699669966984,mean;clearance_factor;peak_to_peak;band_ratio_0_500;spectral_rms_hz
SRC_OR_REP,86,0.15232592592592575,kurtosis;band_ratio_0_500;band_ratio_3000_5500;spectral_rms_hz;peak_to_peak
SRC_OR_REP,87,0.10199999999999998,zero_cross_rate;kurtosis;mean;clearance_factor;spectral_centroid_hz
SRC_OR_REP,88,0.48244444444444434,envelope_rms;std;spectral_flatness;dominant_frequency_hz;rolloff95_hz
SRC_OR_REP,89,0.3689585016925997,envelope_rms;rolloff95_hz;crest_factor;spectral_centroid_hz;peak_to_peak
SRC_OR_REP,90,0.3734603174603175,rms;kurtosis;band_ratio_1500_3000;rolloff95_hz;mean
SRC_OR_REP,91,0.2819365630830597,spectral_centroid_hz;zero_cross_rate;rolloff95_hz;band_ratio_3000_5500;envelope_kurtosis
SRC_OR_REP,92,0.36311111111111105,clearance_factor;rms;spectral_rms_hz;envelope_spectral_entropy;band_ratio_500_1500
SRC_OR_REP,93,0.26099259259259255,peak_to_peak;std;band_ratio_0_500;skewness;spectral_flatness
SRC_OR_REP,94,0.2531428571428571,spectral_rms_hz;rolloff95_hz;skewness;spectral_entropy;peak_abs
SRC_OR_REP,95,0.1326666666666666,mean_abs;zero_cross_rate;spectral_flatness;skewness;clearance_factor
SRC_OR_REP,96,0.19733333333333336,mean_abs;spectral_rms_hz;envelope_spectral_entropy;spectral_entropy;zero_cross_rate
SRC_OR_REP,97,0.1618179894179893,kurtosis;peak_abs;spectral_centroid_hz;peak_to_peak;rms
SRC_OR_REP,98,0.24603703703703683,spectral_centroid_hz;shape_factor;skewness;envelope_spectral_entropy;band_ratio_1500_3000
SRC_OR_REP,99,0.13117796572246843,band_ratio_3000_5500;impulse_factor;spectral_flatness;crest_factor;mean_abs
SRC_OR_REP,100,0.19355033003300326,clearance_factor;peak_to_peak;impulse_factor;zero_cross_rate;mean
SRC_OR_REP,101,0.2913939393939393,rms;peak_abs;envelope_rms;spectral_entropy;impulse_factor
SRC_OR_REP,102,0.2917302138767105,rms;dominant_frequency_hz;envelope_kurtosis;envelope_rms;peak_to_peak
SRC_OR_REP,103,0.1551513227513227,band_ratio_500_1500;spectral_rms_hz;peak_to_peak;peak_abs;rms
SRC_OR_REP,104,0.16743703703703694,peak_to_peak;skewness;band_ratio_3000_5500;spectral_flatness;band_ratio_0_500
SRC_OR_REP,105,0.10895574350024617,spectral_flatness;crest_factor;impulse_factor;dominant_frequency_hz;band_ratio_500_1500
SRC_OR_REP,106,0.08540018794469018,impulse_factor;spectral_rms_hz;crest_factor;zero_cross_rate;spectral_centroid_hz
SRC_OR_REP,107,0.17481724966470202,shape_factor;spectral_centroid_hz;impulse_factor;band_ratio_1500_3000;envelope_kurtosis
SRC_OR_REP,108,0.08199259259259262,band_ratio_500_1500;peak_to_peak;spectral_entropy;shape_factor;kurtosis
SRC_OR_REP,109,0.1558955175374861,mean_abs;crest_factor;envelope_kurtosis;band_ratio_500_1500;band_ratio_1500_3000
SRC_OR_REP,110,0.1774973544973545,band_ratio_1500_3000;spectral_flatness;shape_factor;dominant_frequency_hz;rms
SRC_OR_REP,111,0.41681481481481475,rolloff95_hz;peak_to_peak;envelope_rms;kurtosis;band_ratio_1500_3000
SRC_OR_REP,112,0.20666666666666667,band_ratio_1500_3000;band_ratio_0_500;clearance_factor;spectral_flatness;skewness
SRC_OR_REP,113,0.19175916230366474,spectral_flatness;crest_factor;mean_abs;envelope_rms;band_ratio_3000_5500
SRC_OR_REP,114,0.23279013961605588,spectral_rms_hz;clearance_factor;peak_abs;crest_factor;impulse_factor
SRC_OR_REP,115,0.35887027341477595,envelope_rms;spectral_flatness;crest_factor;spectral_centroid_hz;envelope_spectral_entropy
SRC_OR_REP,116,0.3584620085688266,crest_factor;zero_cross_rate;envelope_kurtosis;peak_to_peak;envelope_spectral_entropy
SRC_OR_REP,117,0.18942328042328038,rms;shape_factor;band_ratio_1500_3000;band_ratio_500_1500;peak_to_peak
SRC_OR_REP,118,0.3738148148148148,shape_factor;band_ratio_1500_3000;std;envelope_spectral_entropy;band_ratio_3000_5500
SRC_OR_REP,119,0.4648021164021163,spectral_rms_hz;peak_to_peak;peak_abs;envelope_spectral_entropy;rolloff95_hz
SRC_OR_REP,120,0.24555555555555564,band_ratio_0_500;mean;impulse_factor;std;spectral_entropy
SRC_OR_REP,121,0.18998762128411806,envelope_kurtosis;band_ratio_500_1500;rms;mean;shape_factor
SRC_OR_REP,122,0.2012962962962962,band_ratio_500_1500;shape_factor;envelope_rms;band_ratio_1500_3000;peak_to_peak
SRC_OR_REP,123,0.35557761321800907,spectral_flatness;envelope_spectral_entropy;envelope_kurtosis;mean;band_ratio_0_500
SRC_OR_REP,124,0.10054580327990137,peak_to_peak;spectral_entropy;crest_factor;spectral_flatness;zero_cross_rate
SRC_OR_REP,125,0.24220682790746972,envelope_kurtosis;mean;shape_factor;band_ratio_0_500;clearance_factor
SRC_OR_REP,126,0.09267545197194882,envelope_kurtosis;spectral_centroid_hz;shape_factor;spectral_rms_hz;dominant_frequency_hz
SRC_OR_REP,127,0.14275213675213672,impulse_factor;peak_abs;shape_factor;kurtosis;mean
SRC_OR_REP,128,0.06032592592592578,mean_abs;skewness;band_ratio_500_1500;spectral_rms_hz;peak_to_peak
SRC_OR_REP,129,0.21014607614607617,mean_abs;peak_abs;rms;band_ratio_1500_3000;impulse_factor
SRC_OR_REP,130,0.4892145957590983,crest_factor;rolloff95_hz;envelope_spectral_entropy;band_ratio_3000_5500;rms
SRC_OR_REP,131,0.2471376212841181,kurtosis;rms;spectral_rms_hz;envelope_kurtosis;band_ratio_0_500
SRC_OR_REP,132,0.13034920634920633,mean;kurtosis;band_ratio_1500_3000;zero_cross_rate;rms
SRC_OR_REP,133,0.26646286600736846,rolloff95_hz;crest_factor;dominant_frequency_hz;spectral_rms_hz;shape_factor
SRC_OR_REP,134,0.25445622873399176,envelope_kurtosis;band_ratio_1500_3000;mean_abs;clearance_factor;std
SRC_OR_REP,135,0.29980555555555555,impulse_factor;clearance_factor;envelope_spectral_entropy;dominant_frequency_hz;mean
SRC_OR_REP,136,0.24958730158730147,band_ratio_1500_3000;kurtosis;peak_abs;mean;envelope_spectral_entropy
SRC_OR_REP,137,0.21562241016691264,envelope_rms;crest_factor;impulse_factor;spectral_flatness;band_ratio_3000_5500
SRC_OR_REP,138,0.13688888888888884,zero_cross_rate;spectral_flatness;std;dominant_frequency_hz;spectral_centroid_hz
SRC_OR_REP,139,0.25998138452588715,envelope_spectral_entropy;spectral_flatness;band_ratio_3000_5500;crest_factor;skewness
SRC_OR_REP,140,0.07525925925925925,peak_to_peak;spectral_flatness;band_ratio_1500_3000;mean;dominant_frequency_hz
SRC_OR_REP,141,0.12288888888888883,band_ratio_500_1500;std;spectral_rms_hz;band_ratio_1500_3000;mean
SRC_OR_REP,142,0.18537915567565255,envelope_kurtosis;peak_to_peak;band_ratio_3000_5500;shape_factor;mean_abs
SRC_OR_REP,143,0.34711111111111104,skewness;envelope_rms;envelope_spectral_entropy;band_ratio_500_1500;band_ratio_3000_5500
SRC_OR_REP,144,0.21225396825396825,peak_abs;spectral_rms_hz;spectral_centroid_hz;envelope_spectral_entropy;skewness
SRC_OR_REP,145,0.09915878530528222,spectral_entropy;spectral_rms_hz;mean_abs;envelope_kurtosis;kurtosis
SRC_OR_REP,146,0.19371996968131078,band_ratio_1500_3000;spectral_rms_hz;peak_abs;band_ratio_0_500;envelope_kurtosis
SRC_OR_REP,147,0.15430769230769226,impulse_factor;mean;band_ratio_0_500;band_ratio_1500_3000;skewness
SRC_OR_REP,148,0.20400000000000007,spectral_entropy;spectral_flatness;band_ratio_0_500;band_ratio_3000_5500;clearance_factor
SRC_OR_REP,149,0.29683151756561554,peak_to_peak;rolloff95_hz;crest_factor;peak_abs;zero_cross_rate
SRC_OR_REP,150,0.3197777777777777,band_ratio_0_500;envelope_spectral_entropy;spectral_entropy;spectral_flatness;kurtosis
SRC_OR_REP,151,0.3553333333333333,band_ratio_3000_5500;rolloff95_hz;std;band_ratio_500_1500;band_ratio_1500_3000
SRC_OR_REP,152,0.27533333333333343,envelope_spectral_entropy;mean_abs;mean;kurtosis;clearance_factor
SRC_OR_REP,153,0.31509722222222214,shape_factor;impulse_factor;band_ratio_0_500;clearance_factor;rms
SRC_OR_REP,154,0.07408547008547028,mean;zero_cross_rate;dominant_frequency_hz;mean_abs;impulse_factor
SRC_OR_REP,155,0.4051965811965811,band_ratio_3000_5500;envelope_rms;spectral_rms_hz;rolloff95_hz;impulse_factor
SRC_OR_REP,156,0.23341880341880328,peak_abs;band_ratio_500_1500;impulse_factor;shape_factor;std
SRC_OR_REP,157,0.16281481481481463,band_ratio_500_1500;peak_to_peak;band_ratio_1500_3000;spectral_centroid_hz;std
SRC_OR_REP,158,0.17621204275654534,rms;impulse_factor;mean;band_ratio_3000_5500;crest_factor
SRC_OR_REP,159,0.19111111111111123,band_ratio_1500_3000;std;skewness;mean;clearance_factor
SRC_OR_REP,160,0.41207173861624125,dominant_frequency_hz;rolloff95_hz;envelope_rms;crest_factor;rms
SRC_OR_REP,161,0.4062698964163931,rolloff95_hz;envelope_kurtosis;mean_abs;band_ratio_0_500;kurtosis
SRC_OR_REP,162,0.1338814814814815,kurtosis;dominant_frequency_hz;spectral_rms_hz;band_ratio_0_500;peak_to_peak
SRC_OR_REP,163,0.24490476190476185,spectral_entropy;rms;std;shape_factor;band_ratio_500_1500
SRC_OR_REP,164,0.2542539682539683,peak_abs;rolloff95_hz;zero_cross_rate;mean;band_ratio_500_1500
SRC_OR_REP,165,0.2817037037037038,peak_to_peak;band_ratio_3000_5500;rolloff95_hz;band_ratio_500_1500;band_ratio_1500_3000
SRC_OR_REP,166,0.16752915567565252,band_ratio_500_1500;peak_to_peak;mean_abs;envelope_kurtosis;spectral_flatness
SRC_OR_REP,167,0.44396695156695154,impulse_factor;spectral_flatness;rolloff95_hz;std;peak_to_peak
SRC_OR_REP,168,0.34225396825396814,zero_cross_rate;kurtosis;envelope_rms;peak_abs;envelope_spectral_entropy
SRC_OR_REP,169,0.11361915331660555,spectral_centroid_hz;kurtosis;envelope_kurtosis;band_ratio_1500_3000;dominant_frequency_hz
SRC_OR_REP,170,0.034481481481481446,spectral_centroid_hz;dominant_frequency_hz;zero_cross_rate;band_ratio_500_1500;shape_factor
SRC_OR_REP,171,0.24159722222222224,impulse_factor;clearance_factor;rms;band_ratio_500_1500;spectral_entropy
SRC_OR_REP,172,0.2704305555555555,impulse_factor;clearance_factor;shape_factor;spectral_centroid_hz;rms
SRC_OR_REP,173,0.3367703703703704,peak_to_peak;zero_cross_rate;envelope_spectral_entropy;std;dominant_frequency_hz
SRC_OR_REP,174,0.20331295824158913,spectral_flatness;envelope_kurtosis;envelope_rms;mean;crest_factor
SRC_OR_REP,175,0.18456111111111106,spectral_centroid_hz;impulse_factor;band_ratio_500_1500;peak_abs;clearance_factor
SRC_OR_REP,176,0.18333333333333324,std;spectral_flatness;band_ratio_3000_5500;band_ratio_500_1500;peak_abs
SRC_OR_REP,177,0.14777777777777779,band_ratio_3000_5500;band_ratio_500_1500;std;skewness;band_ratio_1500_3000
SRC_OR_REP,178,0.1883259259259259,std;peak_to_peak;peak_abs;band_ratio_500_1500;band_ratio_3000_5500
SRC_OR_REP,179,0.13614477447744777,kurtosis;peak_to_peak;spectral_rms_hz;clearance_factor;zero_cross_rate
SRC_OR_REP,180,0.21412698412698405,spectral_entropy;std;rms;mean;spectral_rms_hz
SRC_OR_REP,181,0.1426666666666666,spectral_centroid_hz;band_ratio_500_1500;band_ratio_1500_3000;envelope_rms;dominant_frequency_hz
SRC_OR_REP,182,0.07988888888888879,mean_abs;spectral_flatness;zero_cross_rate;skewness;shape_factor
SRC_OR_REP,183,0.16066666666666662,std;spectral_flatness;mean_abs;dominant_frequency_hz;skewness
SRC_OR_REP,184,0.3710336633663367,clearance_factor;spectral_entropy;peak_to_peak;band_ratio_0_500;envelope_spectral_entropy
SRC_OR_REP,185,0.2697777777777778,clearance_factor;envelope_spectral_entropy;spectral_entropy;skewness;band_ratio_500_1500
SRC_OR_REP,186,0.105015873015873,spectral_centroid_hz;skewness;rms;kurtosis;zero_cross_rate
SRC_OR_REP,187,0.29432592592592577,rolloff95_hz;spectral_centroid_hz;spectral_flatness;band_ratio_3000_5500;peak_to_peak
SRC_OR_REP,188,0.08911111111111114,dominant_frequency_hz;skewness;clearance_factor;mean;spectral_centroid_hz
SRC_OR_REP,189,0.11624693109438322,mean;dominant_frequency_hz;envelope_kurtosis;shape_factor;band_ratio_1500_3000
SRC_OR_REP,190,0.1394603174603174,spectral_rms_hz;rms;band_ratio_500_1500;band_ratio_3000_5500;mean_abs
SRC_OR_REP,191,0.17543703703703684,peak_to_peak;envelope_rms;spectral_flatness;band_ratio_500_1500;dominant_frequency_hz
SRC_OR_REP,192,0.1673231538676564,skewness;impulse_factor;crest_factor;mean;rms
SRC_OR_REP,193,0.38024571679635866,rolloff95_hz;envelope_kurtosis;skewness;clearance_factor;mean_abs
SRC_OR_REP,194,0.1406666666666666,spectral_entropy;kurtosis;std;band_ratio_3000_5500;spectral_centroid_hz
SRC_OR_REP,195,0.329284263018945,skewness;clearance_factor;envelope_kurtosis;mean;envelope_spectral_entropy
SRC_OR_REP,196,0.4054794094794093,band_ratio_500_1500;rms;rolloff95_hz;peak_abs;impulse_factor
SRC_OR_REP,197,0.43103496503496497,std;impulse_factor;envelope_spectral_entropy;rms;dominant_frequency_hz
SRC_OR_REP,198,0.19071667237705825,envelope_kurtosis;peak_abs;kurtosis;spectral_entropy;band_ratio_0_500
SRC_OR_REP,199,0.2368190808609656,envelope_rms;band_ratio_1500_3000;spectral_centroid_hz;band_ratio_0_500;crest_factor
SRC_IR_REP,0,0.004495230921124471,zero_cross_rate;crest_factor;band_ratio_500_1500;clearance_factor;kurtosis
SRC_IR_REP,1,0.008519679654097612,spectral_rms_hz;std;dominant_frequency_hz;peak_to_peak;shape_factor
SRC_IR_REP,2,0.024840058668465392,rms;envelope_kurtosis;rolloff95_hz;shape_factor;crest_factor
SRC_IR_REP,3,0.00872499207247912,mean_abs;kurtosis;zero_cross_rate;spectral_centroid_hz;clearance_factor
SRC_IR_REP,4,0.014969129103547085,mean_abs;band_ratio_0_500;spectral_centroid_hz;envelope_kurtosis;peak_to_peak
SRC_IR_REP,5,0.005774465529334805,rms;impulse_factor;clearance_factor;envelope_rms;skewness
SRC_IR_REP,6,0.05024201539201545,rolloff95_hz;band_ratio_1500_3000;spectral_centroid_hz;clearance_factor;std
SRC_IR_REP,7,0.011966950758563688,kurtosis;peak_to_peak;impulse_factor;dominant_frequency_hz;shape_factor
SRC_IR_REP,8,-0.00020730920727862756,spectral_centroid_hz;shape_factor;impulse_factor;skewness;zero_cross_rate
SRC_IR_REP,9,0.05149560558002353,peak_to_peak;spectral_flatness;dominant_frequency_hz;band_ratio_0_500;rolloff95_hz
SRC_IR_REP,10,0.05445500500500511,mean_abs;rms;band_ratio_3000_5500;envelope_rms;rolloff95_hz
SRC_IR_REP,11,0.042042360324265005,zero_cross_rate;spectral_flatness;envelope_rms;kurtosis;peak_to_peak
SRC_IR_REP,12,0.04685409515896444,impulse_factor;band_ratio_3000_5500;rolloff95_hz;envelope_kurtosis;clearance_factor
SRC_IR_REP,13,0.004703625273744683,std;envelope_kurtosis;mean;crest_factor;peak_abs
SRC_IR_REP,14,0.03445864061350967,std;impulse_factor;spectral_flatness;envelope_rms;dominant_frequency_hz
SRC_IR_REP,15,0.028953085057954353,skewness;impulse_factor;spectral_rms_hz;rolloff95_hz;envelope_rms
SRC_IR_REP,16,0.07618544973544994,rolloff95_hz;band_ratio_500_1500;dominant_frequency_hz;band_ratio_1500_3000;spectral_flatness
SRC_IR_REP,17,0.025832085123797754,band_ratio_0_500;peak_abs;rms;band_ratio_3000_5500;mean
SRC_IR_REP,18,0.025832085123797754,rms;spectral_rms_hz;band_ratio_3000_5500;band_ratio_0_500;peak_abs
SRC_IR_REP,19,0.05789841269841289,band_ratio_3000_5500;envelope_rms;band_ratio_1500_3000;band_ratio_500_1500;band_ratio_0_500
SRC_IR_REP,20,0.05119356740076242,band_ratio_3000_5500;shape_factor;impulse_factor;kurtosis;rolloff95_hz
SRC_IR_REP,21,0.02794319623490904,mean;band_ratio_3000_5500;envelope_kurtosis;peak_abs;std
SRC_IR_REP,22,0.005812280890687638,envelope_spectral_entropy;crest_factor;envelope_rms;dominant_frequency_hz;mean
SRC_IR_REP,23,0.04904402692243359,envelope_kurtosis;envelope_spectral_entropy;spectral_flatness;crest_factor;band_ratio_1500_3000
SRC_IR_REP,24,0.01563305765147205,envelope_spectral_entropy;peak_to_peak;rms;band_ratio_0_500;spectral_entropy
SRC_IR_REP,25,0.028183499628660957,zero_cross_rate;std;mean_abs;shape_factor;band_ratio_3000_5500
SRC_IR_REP,26,0.008891200291200385,envelope_spectral_entropy;spectral_rms_hz;envelope_rms;mean_abs;clearance_factor
SRC_IR_REP,27,0.03049683878612619,band_ratio_3000_5500;peak_to_peak;envelope_spectral_entropy;std;impulse_factor
SRC_IR_REP,28,0.02938249158249162,band_ratio_0_500;clearance_factor;band_ratio_3000_5500;dominant_frequency_hz;shape_factor
SRC_IR_REP,29,0.0047021712365893364,spectral_rms_hz;peak_to_peak;clearance_factor;skewness;dominant_frequency_hz
SRC_IR_REP,30,0.01611393777113246,band_ratio_500_1500;kurtosis;std;envelope_rms;impulse_factor
SRC_IR_REP,31,0.03470185800418346,rms;kurtosis;envelope_rms;mean;band_ratio_1500_3000
