experiment_id,outer_test_load,inner_val_load,config,n_features_used,macro_f1,balanced_accuracy,accuracy,min_class_recall,precision_OR,recall_OR,f1_OR,support_OR,precision_IR,recall_IR,f1_IR,support_IR,precision_B,recall_B,f1_B,support_B,precision_N,recall_N,f1_N,support_N
E0_baseline_logreg_fullbalance,2,0,"{""C"": 0.1}",28,0.47802197802197804,0.5119047619047619,0.6428571428571429,0.0,0.8333333333333334,0.7142857142857143,0.7692307692307693,7,0.5,0.6666666666666666,0.5714285714285714,3,0.5,0.6666666666666666,0.5714285714285714,3,0.0,0.0,0.0,1
E0_baseline_logreg_fullbalance,2,1,"{""C"": 0.1}",28,0.8869047619047619,0.9285714285714286,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333334,7,0.75,1.0,0.8571428571428571,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,2,3,"{""C"": 0.1}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,2,0,"{""C"": 1.0}",28,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E0_baseline_logreg_fullbalance,2,1,"{""C"": 1.0}",28,0.8869047619047619,0.9285714285714286,0.8571428571428571,0.7142857142857143,1.0,0.7142857142857143,0.8333333333333334,7,0.75,1.0,0.8571428571428571,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,2,3,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,2,0,"{""C"": 10.0}",28,0.5238095238095237,0.5476190476190476,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.5,0.6666666666666666,0.5714285714285714,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E0_baseline_logreg_fullbalance,2,1,"{""C"": 10.0}",28,0.8232600732600732,0.8452380952380952,0.7857142857142857,0.6666666666666666,0.8333333333333334,0.7142857142857143,0.7692307692307693,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,2,3,"{""C"": 10.0}",28,0.86875,0.8333333333333333,0.8571428571428571,0.6666666666666666,0.7777777777777778,1.0,0.875,7,1.0,0.6666666666666666,0.8,3,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,3,0,"{""C"": 0.1}",28,0.5238095238095237,0.5476190476190476,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.5,0.6666666666666666,0.5714285714285714,3,0.0,0.0,0.0,1
E0_baseline_logreg_fullbalance,3,1,"{""C"": 0.1}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,3,2,"{""C"": 0.1}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,3,0,"{""C"": 1.0}",28,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E0_baseline_logreg_fullbalance,3,1,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,3,2,"{""C"": 1.0}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,3,0,"{""C"": 10.0}",28,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E0_baseline_logreg_fullbalance,3,1,"{""C"": 10.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E0_baseline_logreg_fullbalance,3,2,"{""C"": 10.0}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,1,"{""C"": 0.1}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,2,"{""C"": 0.1}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,3,"{""C"": 0.1}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,1,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,2,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,3,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,1,"{""C"": 10.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,2,"{""C"": 10.0}",28,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,0,3,"{""C"": 10.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,1,0,"{""C"": 0.1}",28,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,1,2,"{""C"": 0.1}",28,0.7892857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.75,0.8571428571428571,0.8,7,1.0,0.3333333333333333,0.5,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,1,3,"{""C"": 0.1}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,1,0,"{""C"": 1.0}",28,0.5541666666666667,0.5476190476190476,0.7142857142857143,0.0,0.6666666666666666,0.8571428571428571,0.75,7,1.0,0.6666666666666666,0.8,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,1,2,"{""C"": 1.0}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,1,3,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,1,0,"{""C"": 10.0}",28,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,1,2,"{""C"": 10.0}",28,0.9333333333333333,0.9166666666666666,0.9285714285714286,0.6666666666666666,0.875,1.0,0.9333333333333333,7,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,1,3,"{""C"": 10.0}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,2,0,"{""C"": 0.1}",28,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,2,1,"{""C"": 0.1}",28,0.7892857142857143,0.7976190476190476,0.7857142857142857,0.3333333333333333,0.75,0.8571428571428571,0.8,7,1.0,0.3333333333333333,0.5,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,2,3,"{""C"": 0.1}",28,0.7291666666666666,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.75,7,1.0,0.3333333333333333,0.5,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,2,0,"{""C"": 1.0}",28,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,2,1,"{""C"": 1.0}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,2,3,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,2,0,"{""C"": 10.0}",28,0.5238095238095237,0.5476190476190476,0.7142857142857143,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.5,0.6666666666666666,0.5714285714285714,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,2,1,"{""C"": 10.0}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,2,3,"{""C"": 10.0}",28,0.86875,0.8333333333333333,0.8571428571428571,0.6666666666666666,0.7777777777777778,1.0,0.875,7,1.0,0.6666666666666666,0.8,3,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,3,0,"{""C"": 0.1}",28,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,3,1,"{""C"": 0.1}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,3,2,"{""C"": 0.1}",28,0.7291666666666666,0.7142857142857143,0.7142857142857143,0.3333333333333333,0.6666666666666666,0.8571428571428571,0.75,7,1.0,0.3333333333333333,0.5,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,3,0,"{""C"": 1.0}",28,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,3,1,"{""C"": 1.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,3,2,"{""C"": 1.0}",28,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,3,0,"{""C"": 10.0}",28,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E1_logreg_sqrt_class_balance,3,1,"{""C"": 10.0}",28,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E1_logreg_sqrt_class_balance,3,2,"{""C"": 10.0}",28,0.86875,0.8333333333333333,0.8571428571428571,0.6666666666666666,0.7777777777777778,1.0,0.875,7,1.0,0.6666666666666666,0.8,3,1.0,0.6666666666666666,0.8,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,1,"{""C"": 0.1}",21,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,2,"{""C"": 0.1}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,3,"{""C"": 0.1}",21,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,1,"{""C"": 1.0}",21,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,2,"{""C"": 1.0}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,3,"{""C"": 1.0}",21,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,1,"{""C"": 10.0}",21,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,2,"{""C"": 10.0}",22,1.0,1.0,1.0,1.0,1.0,1.0,1.0,7,1.0,1.0,1.0,3,1.0,1.0,1.0,3,1.0,1.0,1.0,1
E2_logreg_corr95,0,3,"{""C"": 10.0}",21,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,1,0,"{""C"": 0.1}",21,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E2_logreg_corr95,1,2,"{""C"": 0.1}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,1,3,"{""C"": 0.1}",22,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,1,0,"{""C"": 1.0}",21,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E2_logreg_corr95,1,2,"{""C"": 1.0}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,1,3,"{""C"": 1.0}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,1,0,"{""C"": 10.0}",21,0.5952380952380952,0.6309523809523809,0.7857142857142857,0.0,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E2_logreg_corr95,1,2,"{""C"": 10.0}",22,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,1,3,"{""C"": 10.0}",22,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,2,0,"{""C"": 0.1}",22,0.5333333333333333,0.5476190476190476,0.7142857142857143,0.0,0.75,0.8571428571428571,0.8,7,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.6666666666666666,0.6666666666666666,0.6666666666666666,3,0.0,0.0,0.0,1
E2_logreg_corr95,2,1,"{""C"": 0.1}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,2,3,"{""C"": 0.1}",21,0.8785714285714286,0.8809523809523809,0.8571428571428571,0.6666666666666666,0.8571428571428571,0.8571428571428571,0.8571428571428571,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
E2_logreg_corr95,2,0,"{""C"": 1.0}",22,0.6142857142857143,0.6309523809523809,0.7857142857142857,0.0,0.75,0.8571428571428571,0.8,7,1.0,0.6666666666666666,0.8,3,0.75,1.0,0.8571428571428571,3,0.0,0.0,0.0,1
E2_logreg_corr95,2,1,"{""C"": 1.0}",22,0.945054945054945,0.9642857142857143,0.9285714285714286,0.8571428571428571,1.0,0.8571428571428571,0.9230769230769231,7,1.0,1.0,1.0,3,0.75,1.0,0.8571428571428571,3,1.0,1.0,1.0,1
